event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
fvg_up,4,not_applicable,2013,36103,0.0078615636167073,-0.0521962147316401,0.007664453785097174,1.0257174010225476,0.4788798714788245,-0.750246501744098,-0.0521962147316401,0.7040398588453801
fvg_up,4,not_applicable,2014,34155,-0.021658526383939333,-0.0636985398070784,0.008055380206216578,-2.688703180915632,0.47076562728736643,-0.7591341580331165,-0.0636985398070784,0.6830733488377494
fvg_up,4,not_applicable,2015,35483,-0.03704623108852017,-0.0627138931534082,0.010003054644094112,-3.703491823909267,0.4725361440689908,-0.7738532319518387,-0.0627138931534082,0.6874565964670107
fvg_up,4,not_applicable,2016,35943,-0.01135865654907383,-0.0458326913700697,0.007642098820590075,-1.486326834517011,0.4806220960965974,-0.7785305428389087,-0.0458326913700697,0.7162423951649152
fvg_up,4,not_applicable,2017,35507,-0.035169848571787024,-0.0665788941953829,0.0077205073471428975,-4.555380493848272,0.4703861210465542,-0.7634644658883281,-0.0665788941953829,0.676989323378159
fvg_up,8,not_applicable,2013,35348,0.01700193221803917,-0.0447649166069723,0.011034683974417741,1.540772011002363,0.48562860699332355,-1.0504960396280227,-0.0447649166069723,1.031136237993866
fvg_up,8,not_applicable,2014,33521,-0.019132302707493557,-0.0524601466166236,0.011846480563020307,-1.6150199720258267,0.48301065004027327,-1.0399213191734062,-0.0524601466166236,0.995507606858262
fvg_up,8,not_applicable,2015,34817,-0.04234167444404285,-0.0537335454432454,0.0142847542663382,-2.964116403725638,0.4831260591090559,-1.076106490344353,-0.0537335454432454,1.014498473221866
fvg_up,8,not_applicable,2016,35224,-0.026729300697297103,-0.059451816863526796,0.01125982458418524,-2.373864752283904,0.48299454917101975,-1.094316107524033,-0.059451816863526796,1.0222337478917771
fvg_up,8,not_applicable,2017,34864,-0.021553926575336214,-0.0545115242453587,0.011334087837653675,-1.9016904477950647,0.4836220743460303,-1.0771510579234693,-0.0545115242453587,1.0121482395240116
fvg_up,16,not_applicable,2013,34013,0.06480398212635562,-0.0069119207467302,0.016544636948281396,3.9169177497779573,0.49763325787199014,-1.4943855315057373,-0.0069119207467302,1.565671566092337
fvg_up,16,not_applicable,2014,32326,-0.017538277243946323,-0.0390601394687166,0.017987680646009162,-0.9750160450973681,0.49068860978778694,-1.4745906217497486,-0.0390601394687166,1.4745674227174548
fvg_up,16,not_applicable,2015,33587,-0.08991489149070615,-0.0841742165651202,0.024103760493990576,-3.7303262913321458,0.48325244886414387,-1.5475158654444567,-0.0841742165651202,1.4596979411404782
fvg_up,16,not_applicable,2016,33934,-0.049786525302004794,-0.0506599584046832,0.01680571322742896,-2.962476190581852,0.4902752401720988,-1.5530488073334752,-0.0506599584046832,1.4808443713751018
fvg_up,16,not_applicable,2017,33621,-0.010130875669521646,-0.0457050350394922,0.01683332450050278,-0.60183451398558,0.4904672674816335,-1.5199884205711105,-0.0457050350394922,1.5048719740100966
fvg_down,1,not_applicable,2013,34870,0.021530409399007664,0.056715676733938555,0.003882095070749658,5.546079888983759,0.45368511614568396,-0.34397928808757955,0.056715676733938555,0.4295659481995735
